humidity,temperature,distance,sound_pressure_level
68,30,2000,64.949
68,30,2500,61.961
69,30,500,82.511
69,30,1000,74.004
69,30,1500,68.768
69,30,2000,64.971
69,30,2500,61.990
70,30,500,82.511
70,30,1000,74.010
70,30,1500,68.782
70,30,2000,64.993
70,30,2500,62.019
71,30,500,82.511
71,30,1000,74.015
71,30,1500,68.796
71,30,2000,65.015
71,30,2500,62.047
72,30,500,82.511
72,30,1000,74.021
72,30,1500,68.810
72,30,2000,65.037
72,30,2500,62.076
73,30,500,82.512
73,30,1000,74.026
73,30,1500,68.824
73,30,2000,65.059
73,30,2500,62.104
74,30,500,82.512
74,30,1000,74.032
74,30,1500,68.839
74,30,2000,65.081
74,30,2500,62.133
75,30,500,82.512
75,30,1000,74.038
75,30,1500,68.853
75,30,2000,65.103
75,30,2500,62.161
76,30,500,82.512
76,30,1000,74.044
76,30,1500,68.867
76,30,2000,65.125
76,30,2500,62.189
77,30,500,82.512
77,30,1000,74.050
77,30,1500,68.882
77,30,2000,65.147
77,30,2500,62.216
78,30,500,82.513
78,30,1000,74.057
78,30,1500,68.897
78,30,2000,65.169
78,30,2500,62.244
79,30,500,82.513
79,30,1000,74.063
79,30,1500,68.911
79,30,2000,65.190
79,30,2500,62.272
80,30,500,82.513
80,30,1000,74.070
80,30,1500,68.926
80,30,2000,65.212
80,30,2500,62.299
81,30,500,82.513
81,30,1000,74.076
81,30,1500,68.940
81,30,2000,65.234
81,30,2500,62.326
82,30,500,82.514
82,30,1000,74.083
82,30,1500,68.955
82,30,2000,65.255
82,30,2500,62.353
83,30,500,82.514
83,30,1000,74.090
83,30,1500,68.970
83,30,2000,65.276
83,30,2500,62.380
84,30,500,82.515
84,30,1000,74.097
84,30,1500,68.985
84,30,2000,65.298
84,30,2500,62.406
85,30,500,82.515
85,30,1000,74.104
85,30,1500,68.999
85,30,2000,65.319
85,30,2500,62.433
86,30,500,82.516
86,30,1000,74.111
86,30,1500,69.014
86,30,2000,65.340
86,30,2500,62.459
87,30,500,82.516
87,30,1000,74.118
87,30,1500,69.029
87,30,2000,65.361
87,30,2500,62.485
88,30,500,82.517
88,30,1000,74.125
88,30,1500,69.043
88,30,2000,65.382
88,30,2500,62.510
89,30,500,82.518
89,30,1000,74.132
89,30,1500,69.058
89,30,2000,65.403
89,30,2500,62.536
20,31,500,82.361
20,31,1000,73.867
20,31,1500,68.430
20,31,2000,64.295
20,31,2500,60.911
21,31,500,82.379
21,31,1000,73.878
21,31,1500,68.431
21,31,2000,64.290
21,31,2500,60.907
22,31,500,82.395
22,31,1000,73.885
22,31,1500,68.429
22,31,2000,64.284
22,31,2500,60.902
23,31,500,82.408
23,31,1000,73.890
23,31,1500,68.426
23,31,2000,64.278
23,31,2500,60.899
24,31,500,82.420
24,31,1000,73.894
24,31,1500,68.422
24,31,2000,64.272
24,31,2500,60.897
25,31,500,82.430
25,31,1000,73.895
25,31,1500,68.417
25,31,2000,64.267
25,31,2500,60.897
26,31,500,82.439
26,31,1000,73.895
26,31,1500,68.412
26,31,2000,64.263
26,31,2500,60.899
27,31,500,82.446
27,31,1000,73.895
27,31,1500,68.407
27,31,2000,64.259
27,31,2500,60.902
28,31,500,82.453
28,31,1000,73.893
28,31,1500,68.403
28,31,2000,64.257
28,31,2500,60.908
29,31,500,82.458
29,31,1000,73.891
29,31,1500,68.398
29,31,2000,64.257
29,31,2500,60.915
30,31,500,82.463
30,31,1000,73.889
30,31,1500,68.395
30,31,2000,64.257
30,31,2500,60.925
31,31,500,82.467
31,31,1000,73.886
31,31,1500,68.391
31,31,2000,64.259
31,31,2500,60.937
32,31,500,82.470
32,31,1000,73.883
32,31,1500,68.389
32,31,2000,64.263
32,31,2500,60.950
33,31,500,82.473
33,31,1000,73.880
33,31,1500,68.387
33,31,2000,64.268
33,31,2500,60.965
34,31,500,82.475
34,31,1000,73.877
34,31,1500,68.386
34,31,2000,64.274
34,31,2500,60.982
35,31,500,82.477
35,31,1000,73.875
35,31,1500,68.386
35,31,2000,64.282
35,31,2500,61.001
36,31,500,82.479
36,31,1000,73.872
36,31,1500,68.386
36,31,2000,64.290
36,31,2500,61.021
37,31,500,82.480
37,31,1000,73.870
37,31,1500,68.388
37,31,2000,64.301
37,31,2500,61.042
38,31,500,82.481
38,31,1000,73.868
38,31,1500,68.390
38,31,2000,64.312
38,31,2500,61.064
39,31,500,82.482
39,31,1000,73.866
39,31,1500,68.393
39,31,2000,64.324
39,31,2500,61.088
40,31,500,82.483
40,31,1000,73.865
40,31,1500,68.397
40,31,2000,64.338
40,31,2500,61.113
41,31,500,82.483
41,31,1000,73.863
41,31,1500,68.401
41,31,2000,64.352
41,31,2500,61.139
42,31,500,82.484
42,31,1000,73.862
42,31,1500,68.407
42,31,2000,64.368
42,31,2500,61.165
43,31,500,82.484
43,31,1000,73.862
43,31,1500,68.413
43,31,2000,64.384
43,31,2500,61.193
44,31,500,82.484
44,31,1000,73.862
44,31,1500,68.419
44,31,2000,64.401
44,31,2500,61.221
45,31,500,82.484
45,31,1000,73.862
45,31,1500,68.427
45,31,2000,64.419
45,31,2500,61.250
46,31,500,82.484
46,31,1000,73.862
46,31,1500,68.435
46,31,2000,64.437
46,31,2500,61.279
47,31,500,82.483
47,31,1000,73.863
47,31,1500,68.444
47,31,2000,64.457
47,31,2500,61.309
48,31,500,82.483
48,31,1000,73.864
48,31,1500,68.453
48,31,2000,64.477
48,31,2500,61.339
49,31,500,82.483
49,31,1000,73.866
49,31,1500,68.463
49,31,2000,64.497
49,31,2500,61.369
50,31,500,82.483
50,31,1000,73.868
50,31,1500,68.473
50,31,2000,64.518
50,31,2500,61.400
51,31,500,82.482
51,31,1000,73.870
51,31,1500,68.484
51,31,2000,64.539
51,31,2500,61.432
52,31,500,82.482
52,31,1000,73.872
52,31,1500,68.495
52,31,2000,64.561
52,31,2500,61.463
53,31,500,82.482
53,31,1000,73.875
53,31,1500,68.507
53,31,2000,64.583
53,31,2500,61.495
54,31,500,82.481
54,31,1000,73.878
54,31,1500,68.519
54,31,2000,64.605
54,31,2500,61.526
55,31,500,82.481
55,31,1000,73.882
55,31,1500,68.532
55,31,2000,64.628
55,31,2500,61.558
56,31,500,82.481
56,31,1000,73.885
56,31,1500,68.545
56,31,2000,64.651
56,31,2500,61.590
57,31,500,82.481
57,31,1000,73.889
57,31,1500,68.558
57,31,2000,64.674
57,31,2500,61.622
58,31,500,82.480
58,31,1000,73.893
58,31,1500,68.571
58,31,2000,64.697
58,31,2500,61.654
59,31,500,82.480
59,31,1000,73.898
59,31,1500,68.585
59,31,2000,64.721
59,31,2500,61.686
60,31,500,82.480
60,31,1000,73.903
60,31,1500,68.599
60,31,2000,64.745
60,31,2500,61.718
61,31,500,82.480
61,31,1000,73.907
61,31,1500,68.614
61,31,2000,64.769
61,31,2500,61.750
62,31,500,82.479
62,31,1000,73.913
62,31,1500,68.628
62,31,2000,64.792
62,31,2500,61.782
63,31,500,82.479
63,31,1000,73.918
63,31,1500,68.643
63,31,2000,64.816
63,31,2500,61.813
64,31,500,82.479
64,31,1000,73.923
64,31,1500,68.658
64,31,2000,64.840
64,31,2500,61.845
65,31,500,82.479
65,31,1000,73.929
65,31,1500,68.673
65,31,2000,64.865
65,31,2500,61.876
66,31,500,82.479
66,31,1000,73.935
66,31,1500,68.688
66,31,2000,64.889
66,31,2500,61.908
67,31,500,82.479
67,31,1000,73.941
67,31,1500,68.704
67,31,2000,64.913
67,31,2500,61.939
68,31,500,82.479
68,31,1000,73.947
68,31,1500,68.719
68,31,2000,64.937
68,31,2500,61.970
69,31,500,82.479
69,31,1000,73.954
69,31,1500,68.735
69,31,2000,64.961
69,31,2500,62.001
70,31,500,82.480
70,31,1000,73.960
70,31,1500,68.751
70,31,2000,64.985
70,31,2500,62.032
71,31,500,82.480
71,31,1000,73.967
71,31,1500,68.766
71,31,2000,65.009
71,31,2500,62.062
72,31,500,82.480
72,31,1000,73.974
72,31,1500,68.782
72,31,2000,65.033
72,31,2500,62.092
73,31,500,82.480
73,31,1000,73.981
73,31,1500,68.798
73,31,2000,65.057
73,31,2500,62.122
74,31,500,82.481
74,31,1000,73.988
74,31,1500,68.814
74,31,2000,65.080
74,31,2500,62.152
75,31,500,82.481
75,31,1000,73.995
75,31,1500,68.830
75,31,2000,65.104
75,31,2500,62.182
76,31,500,82.481
76,31,1000,74.002
76,31,1500,68.846
76,31,2000,65.128
76,31,2500,62.212
77,31,500,82.482
77,31,1000,74.010
77,31,1500,68.863
77,31,2000,65.151
77,31,2500,62.241
78,31,500,82.482
78,31,1000,74.017
78,31,1500,68.879
78,31,2000,65.174
78,31,2500,62.270
79,31,500,82.483
79,31,1000,74.025
79,31,1500,68.895
79,31,2000,65.198
79,31,2500,62.299
80,31,500,82.483
80,31,1000,74.033
80,31,1500,68.911
80,31,2000,65.221
80,31,2500,62.327
81,31,500,82.484
81,31,1000,74.040
81,31,1500,68.927
81,31,2000,65.244
81,31,2500,62.356
82,31,500,82.484
82,31,1000,74.048
82,31,1500,68.943
82,31,2000,65.267
82,31,2500,62.384
83,31,500,82.485
83,31,1000,74.056
83,31,1500,68.959
83,31,2000,65.289
83,31,2500,62.412
84,31,500,82.486
84,31,1000,74.064
84,31,1500,68.975
84,31,2000,65.312
84,31,2500,62.439
85,31,500,82.486
85,31,1000,74.072
85,31,1500,68.991
85,31,2000,65.334
85,31,2500,62.467
86,31,500,82.487
86,31,1000,74.080
86,31,1500,69.007
86,31,2000,65.357
86,31,2500,62.494
87,31,500,82.488
87,31,1000,74.088
87,31,1500,69.023
87,31,2000,65.379
87,31,2500,62.521
88,31,500,82.489
88,31,1000,74.097
88,31,1500,69.039
88,31,2000,65.401
88,31,2500,62.547
89,31,500,82.490
89,31,1000,74.105
89,31,1500,69.055
89,31,2000,65.423
89,31,2500,62.574
20,32,500,82.354
20,32,1000,73.806
20,32,1500,68.323
20,32,2000,64.154
20,32,2500,60.749
21,32,500,82.370
21,32,1000,73.813
21,32,1500,68.320
21,32,2000,64.147
21,32,2500,60.745
22,32,500,82.383
22,32,1000,73.817
22,32,1500,68.315
22,32,2000,64.140
22,32,2500,60.742
23,32,500,82.395
23,32,1000,73.819
23,32,1500,68.310
23,32,2000,64.134
23,32,2500,60.741
24,32,500,82.405
24,32,1000,73.819
24,32,1500,68.304
24,32,2000,64.129
24,32,2500,60.742
25,32,500,82.413
25,32,1000,73.818
25,32,1500,68.299
25,32,2000,64.125
25,32,2500,60.746
26,32,500,82.420
26,32,1000,73.817
26,32,1500,68.293
26,32,2000,64.122
26,32,2500,60.751
27,32,500,82.427
27,32,1000,73.814
27,32,1500,68.288
27,32,2000,64.121
27,32,2500,60.760
28,32,500,82.432
28,32,1000,73.811
28,32,1500,68.284
28,32,2000,64.122
28,32,2500,60.770
29,32,500,82.436
29,32,1000,73.808
29,32,1500,68.280
29,32,2000,64.124
29,32,2500,60.783
30,32,500,82.439
30,32,1000,73.805
30,32,1500,68.277
30,32,2000,64.128
30,32,2500,60.798
31,32,500,82.442
31,32,1000,73.801
31,32,1500,68.275
31,32,2000,64.134
31,32,2500,60.816
32,32,500,82.445
32,32,1000,73.798
32,32,1500,68.274
32,32,2000,64.141
32,32,2500,60.835
33,32,500,82.447
33,32,1000,73.795
33,32,1500,68.274
33,32,2000,64.150
33,32,2500,60.856
34,32,500,82.448
34,32,1000,73.792
34,32,1500,68.275
34,32,2000,64.160
34,32,2500,60.878
35,32,500,82.450
35,32,1000,73.790
35,32,1500,68.277
35,32,2000,64.172
35,32,2500,60.902
36,32,500,82.451
36,32,1000,73.787
36,32,1500,68.280
36,32,2000,64.185
36,32,2500,60.928
37,32,500,82.451
37,32,1000,73.786
37,32,1500,68.284
37,32,2000,64.199
37,32,2500,60.955
38,32,500,82.452
38,32,1000,73.784
38,32,1500,68.288
38,32,2000,64.215
38,32,2500,60.983
39,32,500,82.452
39,32,1000,73.783
39,32,1500,68.294
39,32,2000,64.231
39,32,2500,61.012
40,32,500,82.452
40,32,1000,73.782
40,32,1500,68.300
40,32,2000,64.249
40,32,2500,61.041
41,32,500,82.452
41,32,1000,73.782
41,32,1500,68.308
41,32,2000,64.268
41,32,2500,61.072
42,32,500,82.452
42,32,1000,73.782
42,32,1500,68.316
42,32,2000,64.287
42,32,2500,61.104
43,32,500,82.452
43,32,1000,73.782
43,32,1500,68.325
43,32,2000,64.308
43,32,2500,61.136
44,32,500,82.452
44,32,1000,73.783
44,32,1500,68.334
44,32,2000,64.329
44,32,2500,61.168
45,32,500,82.451
45,32,1000,73.784
45,32,1500,68.345
45,32,2000,64.351
45,32,2500,61.202
46,32,500,82.451
46,32,1000,73.786
46,32,1500,68.355
46,32,2000,64.373
46,32,2500,61.235
47,32,500,82.451
47,32,1000,73.788
47,32,1500,68.367
47,32,2000,64.396
47,32,2500,61.269
48,32,500,82.450
48,32,1000,73.791
48,32,1500,68.379
48,32,2000,64.420
48,32,2500,61.303
49,32,500,82.450
49,32,1000,73.793
49,32,1500,68.392
49,32,2000,64.444
49,32,2500,61.338
50,32,500,82.450
50,32,1000,73.797
50,32,1500,68.405
50,32,2000,64.468
50,32,2500,61.372
51,32,500,82.449
51,32,1000,73.800
51,32,1500,68.418
51,32,2000,64.493
51,32,2500,61.407
52,32,500,82.449
52,32,1000,73.804
52,32,1500,68.432
52,32,2000,64.518
52,32,2500,61.442
53,32,500,82.448
53,32,1000,73.808
53,32,1500,68.447
53,32,2000,64.543
53,32,2500,61.477
54,32,500,82.448
54,32,1000,73.813
54,32,1500,68.462
54,32,2000,64.569
54,32,2500,61.512
55,32,500,82.448
55,32,1000,73.817
55,32,1500,68.477
55,32,2000,64.594
55,32,2500,61.547
56,32,500,82.447
56,32,1000,73.823
56,32,1500,68.492
56,32,2000,64.620
56,32,2500,61.582
57,32,500,82.447
57,32,1000,73.828
57,32,1500,68.508
57,32,2000,64.646
57,32,2500,61.616
58,32,500,82.447
58,32,1000,73.833
58,32,1500,68.524
58,32,2000,64.673
58,32,2500,61.651
59,32,500,82.447
59,32,1000,73.839
59,32,1500,68.540
59,32,2000,64.699
59,32,2500,61.686
60,32,500,82.447
60,32,1000,73.845
60,32,1500,68.557
60,32,2000,64.725
60,32,2500,61.720
61,32,500,82.447
61,32,1000,73.852
61,32,1500,68.573
61,32,2000,64.751
61,32,2500,61.754
62,32,500,82.447
62,32,1000,73.858
62,32,1500,68.590
62,32,2000,64.778
62,32,2500,61.788
63,32,500,82.447
63,32,1000,73.865
63,32,1500,68.607
63,32,2000,64.804
63,32,2500,61.822
64,32,500,82.447
64,32,1000,73.872
64,32,1500,68.624
64,32,2000,64.830
64,32,2500,61.856
65,32,500,82.447
65,32,1000,73.879
65,32,1500,68.641
65,32,2000,64.857
65,32,2500,61.890
66,32,500,82.447
66,32,1000,73.886
66,32,1500,68.658
66,32,2000,64.883
66,32,2500,61.923
67,32,500,82.447
67,32,1000,73.894
67,32,1500,68.676
67,32,2000,64.909
67,32,2500,61.956
68,32,500,82.447
68,32,1000,73.901
68,32,1500,68.693
68,32,2000,64.935
68,32,2500,61.989
69,32,500,82.448
69,32,1000,73.909
69,32,1500,68.711
69,32,2000,64.961
69,32,2500,62.021
70,32,500,82.448
70,32,1000,73.917
70,32,1500,68.728
70,32,2000,64.987
70,32,2500,62.054
71,32,500,82.448
71,32,1000,73.925
71,32,1500,68.746
71,32,2000,65.013
71,32,2500,62.086
72,32,500,82.449
72,32,1000,73.933
72,32,1500,68.764
72,32,2000,65.038
72,32,2500,62.118
73,32,500,82.449
73,32,1000,73.941
73,32,1500,68.781
73,32,2000,65.064
73,32,2500,62.149
74,32,500,82.450
74,32,1000,73.950
74,32,1500,68.799
74,32,2000,65.089
74,32,2500,62.181
75,32,500,82.450
75,32,1000,73.958
75,32,1500,68.817
75,32,2000,65.114
75,32,2500,62.212
76,32,500,82.451
76,32,1000,73.967
76,32,1500,68.834
76,32,2000,65.139
76,32,2500,62.242
77,32,500,82.452
77,32,1000,73.975
77,32,1500,68.852
77,32,2000,65.164
77,32,2500,62.273
78,32,500,82.452
78,32,1000,73.984
78,32,1500,68.869
78,32,2000,65.189
78,32,2500,62.303
79,32,500,82.453
79,32,1000,73.993
79,32,1500,68.887
79,32,2000,65.213
79,32,2500,62.333
80,32,500,82.454
80,32,1000,74.002
80,32,1500,68.904
80,32,2000,65.238
80,32,2500,62.363
81,32,500,82.455
81,32,1000,74.011
81,32,1500,68.922
81,32,2000,65.262
81,32,2500,62.392
82,32,500,82.456
82,32,1000,74.020
82,32,1500,68.939
82,32,2000,65.286
82,32,2500,62.421
83,32,500,82.457
83,32,1000,74.029
83,32,1500,68.957
83,32,2000,65.310
83,32,2500,62.450
84,32,500,82.458
84,32,1000,74.038
84,32,1500,68.974
84,32,2000,65.333
84,32,2500,62.479
85,32,500,82.459
85,32,1000,74.047
85,32,1500,68.991
85,32,2000,65.357
85,32,2500,62.507
86,32,500,82.460
86,32,1000,74.056
86,32,1500,69.008
86,32,2000,65.380
86,32,2500,62.535
87,32,500,82.461
87,32,1000,74.065
87,32,1500,69.025
87,32,2000,65.403
87,32,2500,62.563
88,32,500,82.462
88,32,1000,74.074
88,32,1500,69.042
88,32,2000,65.426
88,32,2500,62.590
89,32,500,82.463
89,32,1000,74.084
89,32,1500,69.059
89,32,2000,65.449
89,32,2500,62.618
20,33,500,82.344
20,33,1000,73.738
20,33,1500,68.209
20,33,2000,64.009
20,33,2500,60.586
21,33,500,82.357
21,33,1000,73.741
21,33,1500,68.203
21,33,2000,64.001
21,33,2500,60.584
22,33,500,82.369
22,33,1000,73.742
22,33,1500,68.197
22,33,2000,63.995
22,33,2500,60.584
23,33,500,82.379
23,33,1000,73.742
23,33,1500,68.190
23,33,2000,63.990
23,33,2500,60.587
24,33,500,82.387
24,33,1000,73.740
24,33,1500,68.184
24,33,2000,63.986
24,33,2500,60.593
25,33,500,82.394
25,33,1000,73.737
25,33,1500,68.178
25,33,2000,63.984
25,33,2500,60.602
26,33,500,82.399
26,33,1000,73.734
26,33,1500,68.173
26,33,2000,63.985
26,33,2500,60.613
27,33,500,82.404
27,33,1000,73.730
27,33,1500,68.169
27,33,2000,63.987
27,33,2500,60.627
28,33,500,82.408
28,33,1000,73.726
28,33,1500,68.165
28,33,2000,63.991
28,33,2500,60.644
29,33,500,82.411
29,33,1000,73.722
29,33,1500,68.163
29,33,2000,63.997
29,33,2500,60.663
30,33,500,82.414
30,33,1000,73.719
30,33,1500,68.162
30,33,2000,64.006
30,33,2500,60.684
31,33,500,82.416
31,33,1000,73.715
31,33,1500,68.162
31,33,2000,64.016
31,33,2500,60.707
32,33,500,82.417
32,33,1000,73.712
32,33,1500,68.163
32,33,2000,64.027
32,33,2500,60.733
33,33,500,82.418
33,33,1000,73.709
33,33,1500,68.165
33,33,2000,64.041
33,33,2500,60.760
34,33,500,82.419
34,33,1000,73.707
34,33,1500,68.169
34,33,2000,64.055
34,33,2500,60.788
35,33,500,82.420
35,33,1000,73.704
35,33,1500,68.173
35,33,2000,64.072
35,33,2500,60.818
36,33,500,82.420
36,33,1000,73.703
36,33,1500,68.179
36,33,2000,64.090
36,33,2500,60.849
37,33,500,82.420
37,33,1000,73.702
37,33,1500,68.186
37,33,2000,64.109
37,33,2500,60.882
38,33,500,82.420
38,33,1000,73.701
38,33,1500,68.193
38,33,2000,64.129
38,33,2500,60.915
39,33,500,82.420
39,33,1000,73.701
39,33,1500,68.202
39,33,2000,64.150
39,33,2500,60.950
40,33,500,82.420
40,33,1000,73.701
40,33,1500,68.211
40,33,2000,64.172
40,33,2500,60.985
41,33,500,82.420
41,33,1000,73.702
41,33,1500,68.222
41,33,2000,64.195
41,33,2500,61.020
42,33,500,82.419
42,33,1000,73.703
42,33,1500,68.233
42,33,2000,64.219
42,33,2500,61.057
43,33,500,82.419
43,33,1000,73.705
43,33,1500,68.245
43,33,2000,64.244
43,33,2500,61.093
44,33,500,82.418
44,33,1000,73.707
44,33,1500,68.258
44,33,2000,64.269
44,33,2500,61.130
45,33,500,82.418
45,33,1000,73.710
45,33,1500,68.271
45,33,2000,64.295
45,33,2500,61.168
46,33,500,82.417
46,33,1000,73.713
46,33,1500,68.285
46,33,2000,64.321
46,33,2500,61.205
47,33,500,82.417
47,33,1000,73.717
47,33,1500,68.299
47,33,2000,64.348
47,33,2500,61.243
48,33,500,82.416
48,33,1000,73.721
48,33,1500,68.314
48,33,2000,64.375
48,33,2500,61.281
49,33,500,82.416
49,33,1000,73.725
49,33,1500,68.330
49,33,2000,64.403
49,33,2500,61.319
50,33,500,82.416
50,33,1000,73.730
50,33,1500,68.346
50,33,2000,64.430
50,33,2500,61.357
51,33,500,82.415
51,33,1000,73.735
51,33,1500,68.362
51,33,2000,64.459
51,33,2500,61.395
52,33,500,82.415
52,33,1000,73.740
52,33,1500,68.379
52,33,2000,64.487
52,33,2500,61.434
53,33,500,82.414
53,33,1000,73.746
53,33,1500,68.396
53,33,2000,64.515
53,33,2500,61.471
54,33,500,82.414
54,33,1000,73.752
54,33,1500,68.414
54,33,2000,64.544
54,33,2500,61.509
55,33,500,82.414
55,33,1000,73.758
55,33,1500,68.432
55,33,2000,64.572
55,33,2500,61.547
56,33,500,82.414
56,33,1000,73.765
56,33,1500,68.450
56,33,2000,64.601
56,33,2500,61.585
57,33,500,82.414
57,33,1000,73.772
57,33,1500,68.468
57,33,2000,64.630
57,33,2500,61.622
58,33,500,82.414
58,33,1000,73.779
58,33,1500,68.486
58,33,2000,64.659
58,33,2500,61.659
59,33,500,82.414
59,33,1000,73.786
59,33,1500,68.505
59,33,2000,64.687
59,33,2500,61.696
60,33,500,82.414
60,33,1000,73.794
60,33,1500,68.523
60,33,2000,64.716
60,33,2500,61.733
61,33,500,82.414
61,33,1000,73.802
61,33,1500,68.542
61,33,2000,64.745
61,33,2500,61.769
62,33,500,82.414
62,33,1000,73.810
62,33,1500,68.561
62,33,2000,64.773
62,33,2500,61.805
63,33,500,82.414
63,33,1000,73.818
63,33,1500,68.580
63,33,2000,64.802
63,33,2500,61.841
64,33,500,82.414
64,33,1000,73.826
64,33,1500,68.599
64,33,2000,64.830
64,33,2500,61.877
65,33,500,82.415
65,33,1000,73.835
65,33,1500,68.619
65,33,2000,64.859
65,33,2500,61.912
66,33,500,82.415
66,33,1000,73.844
66,33,1500,68.638
66,33,2000,64.887
66,33,2500,61.947
67,33,500,82.415
67,33,1000,73.852
67,33,1500,68.657
67,33,2000,64.915
67,33,2500,61.982
68,33,500,82.416
68,33,1000,73.861
68,33,1500,68.676
68,33,2000,64.943
68,33,2500,62.016
69,33,500,82.416
69,33,1000,73.871
69,33,1500,68.696
69,33,2000,64.970
69,33,2500,62.050
70,33,500,82.417
70,33,1000,73.880
70,33,1500,68.715
70,33,2000,64.998
70,33,2500,62.084
71,33,500,82.418
71,33,1000,73.889
71,33,1500,68.734
71,33,2000,65.025
71,33,2500,62.118
72,33,500,82.418
72,33,1000,73.899
72,33,1500,68.754
72,33,2000,65.052
72,33,2500,62.151
73,33,500,82.419
73,33,1000,73.908
73,33,1500,68.773
73,33,2000,65.079
73,33,2500,62.184
74,33,500,82.420
74,33,1000,73.918
74,33,1500,68.792
74,33,2000,65.106
74,33,2500,62.216
75,33,500,82.421
75,33,1000,73.927
75,33,1500,68.811
75,33,2000,65.132
75,33,2500,62.249
76,33,500,82.422
76,33,1000,73.937
76,33,1500,68.830
76,33,2000,65.159
76,33,2500,62.280
77,33,500,82.423
77,33,1000,73.947
77,33,1500,68.849
77,33,2000,65.185
77,33,2500,62.312
78,33,500,82.424
78,33,1000,73.957
78,33,1500,68.868
